비틀어,-1,2
비판,-1,5
비평,-1,5
비합리,-2,5
비현실,-2,4
비효율,-2,5
빈대,-2,2
빈둥,-1,4
빈정거리,-2,5
빈정거릴,-2,5
빈틈없,1,1
빈혈,-1,2
빌빌대,-2,2
빌빌하,-2,2
빌빌거,-2,2
빙긋,1,1
빚,-2,4
빛,1,1
빛나,1,1
빛을 잃,-2,4
빠듯,-1,4
빠뜨리,-1,2
빠뜨려,-1,2
빠르,2,1
빠지직,-1,4
빠트,-1,4
빡도네,-2,5
빡돌다,-2,5
빡세,-2,5
빡치,-2,5
빤빤스럽,-2,5
빤빤하게,-2,5
빵꾸똥꾸,-1,5
빵셔틀,-1,5
빼돌려,-2,5
빼앗,-2,5
빼어나,2,1
빼어난,2,1
뺀질대다,-2,5
뺨이 붓고,-1,2
뻐근,-1,2
뻑뻑하지 않,1,1
뻑적지근,-1,4
뻔뻔,-2,5
뼈마디가 아프,-2,2
뼈마디가 저리,-2,2
뽀록,1,1
뽀얀,1,1
뽐내,1,1
뽐낼,1,1
뽑히지 못,-1,2
뿌듯,2,1
삐딱,-2,5
삐뚤,-2,5
삐죽,-2,5
ㅄ,-1,5
ㅅㅂ,-1,5
ㅅㅅ,1,1
사고,-1,2
사교,1,2
사납,-1,4
사나운,-2,4
사늘,-1,4
사람다운,1,1
사람답지 못,-2,5
사랑,2,1
사망,-2,2
사멸,-2,4
사모,2,1
사무치,-2,2
사뿐,1,1
사사로운,-2,5
사사롭,1,1
사세난연,-2,4
사악,-2,5
사양,-1,0
사치,-1,5
사형,-2,5
삭는,-1,2
삭막,-2,0
산 교훈,1,1
산뜻,2,1
살그머니,1,1
살기,-2,5
살기 힘든,-2,5
살아가,2,1
살이 쪄,-1,2
살이 찌,-1,2
살이 찐,-1,2
살인,-1,4
살해,-1,4
상긋,1,1
상냥,2,1
상당,1,1
상서로,1,1
상서롭,1,1
상스러,-2,5
상스럽,-2,5
상습범,-2,5
상승곡선,1,1
상승세,1,1
상승,1,1
상실,-1,2
상심,-2,2
상처,-2,2
상쾌,2,1
상큼,1,1
상하,-2,2
색감이 밝,1,1
색다른,1,1
색다르,1,1
색에 빠,-1,5
샐그러뜨,-1,5
샐쭉,-1,5
샘나,-1,5
샘바르,-1,5
샘을 부,-1,5
샘하,-1,5
생각 따위가 좁,-1,5
생각 없,-1,5
생각이 모자,-1,5
생각이 부족,-1,5
생각이 아득,-2,5
생각이 좁,-1,5
생겨나,1,1
생글,1,1
생긋,1,1
생기,1,1
생동감,1,1
생생,1,1
서글프,-2,2
서글피,-2,2
서늘,1,1
서러운,-2,2
서러움,-2,2
서러워,-2,2
서러이,-2,2
서럽,-2,2
서먹,-1,2
서운,-1,2
서정적,1,1
서투르,-1,0
서투른,-1,2
서투름,-1,2
선득선득,-1,0
선뜻,1,1
성량하,1,1
선량,1,1
선명,1,1
선명하,1,1
선명하지 못,-2,2
선명하지 않,-2,2
선선,1,1
선전,1,1
선진적,1,1
선하,2,1
선행,2,1
선호,2,1
설렁설렁,-1,2
설레,1,1
설레발,-1,1
설사,-1,2
설움,-2,2
설친,-1,5
설치,-1,5
섬뜩,-2,3
섬세,1,1
섭섭,-2,5
섭하,-1,5
성가시,-2,5
성가셔,-2,5
성가실,-2,5
성격이 너그럽,2,1
성격이 사납,-2,5
성격이 온화,2,1
성공,2,1
성공적,2,1
성과,1,1
성과가 있,1,1
성교,1,1
성교 하다,1,1
성급,-1,4
성기다,-1,0
성나다,-2,5
성난,-2,5
성내,-2,5
성숙,1,1
성실,2,1
성을 내,-2,5
성을 냄,-2,5
성을내,-2,5
성의 없,-2,2
성의,1,1
성의있,2,1
성의없,-2,5
성이 나,-2,5
성이 남,-2,5
성이나,-2,5
성장,1,1
성접대,-2,5
성질나,-2,5
성질내,-2,5
성질부리,-2,5
성질이 악,-2,5
성취,2,1
세련,2,1
세련되지 않,-2,0
세상 종말,-2,2
세상이 망,-2,4
세일,1,1
센세이션,1,1
센셰이셔널,1,1
소고집,-1,5
소극적,-1,0
소득,1,1
소득이 없,-2,2
소란스러,-2,3
소란스럽,-2,3
소란하게,-2,3
소름,-2,3
소름이,-2,3
소름끼치,-2,3
소름 돋,-2,3
소망,1,1
소스라치,-2,3
소외,-2,2
소용없,-2,2
소음,-1,0
소중,2,1
소중하,2,1
소중한,2,1
소중히,2,1
소질,1,1
소탈,1,1
소홀,-2,2
소화 불량,-1,2
속되게,-2,5
속박,-2,4
속상,-2,2
속셈,-2,4
속여,-1,5
속을 썩이,-2,2
속을 썩임,-2,2
속을 태우,-2,2
속을 태움,-2,2
속이 거북,-2,4
속이 깊,2,1
속이 끓는,-2,5
속이 느글,-2,4
속이 느끼,-2,4
속이 답답,-2,4
속이 매스껍,-2,4
속이 매슥,-2,4
속이 메스꺼워,-2,4
속이 부글,-2,4
속이 불편,-2,4
속이 빈,-1,4
속이 상,-2,3
속이 상하,-2,3
속이 상해,-2,3
속이 시원,2,1
속이 쓰리,-1,2
속이 아픈,-2,2
속이 언짢,-2,5
속이 엉큼,-1,5
속이 울렁거,-2,2
속이 좁,-2,5
속이 찌르,-2,2
속이 타,-1,5
속이거나,-2,5
속이고,-2,5
속이기,-2,5
속이는,-2,5
속이다,-2,5
속이려,-2,5
속이며,-2,5
속인다,-2,5
속임,-2,0
속절없,-1,2
속죄,1,1
속태,-2,2
손가락이 없,-1,2
손발이 굳,-1,4
손발이 잘,-1,2
손발이 차,-1,2
손보아,1,1
손부끄러,-1,2
손부끄럽,-1,2
손상,-2,2
손실,-2,5
손으로 탐스럽,1,1
손해,-2,5
손해 배상,-2,5
솔직,2,1
솜씨가 깨끗,2,1
솜씨가 뛰,2,1
솟아나,1,1
송구스럽,-2,2
쇠멸,-2,2
쇠약,-2,2
쇠잔하,-2,2
쇠퇴,-2,2
쇠하,-2,2
수고가,0,0
수고,1,1
수군덕,-1,4
수긍,1,1
수꼴,-1,5
수더분,0,0
수두,-1,2
수면 부족,-1,2
수면부족,-2,2
수상쩍,-1,4
수선스,-1,4
수선을 부,-1,5
수수하,1,1
수습,1,1
수요가 늘어,1,1
수월,2,1
수익,1,1
수준에 미치지 못,-1,4
수준을 뛰어,1,1
수준이 낮,-2,5
수준이 높,1,1
수준이 매우 낮,-2,5
수줍,0,0
수척,-2,2
수치,-2,4
수치플,-1,2
수혜,1,1
숙련,1,1
순간적으로 치,-2,5
순결,2,1
순박,1,1
순서상으로 앞,0,0
순수,1,1
순순,1,1
순정파,1,1
순정,1,1
순조롭,2,1
순조롭게 하지 못,-2,2
순조롭지 못,-2,2
순조롭지 않,-2,2
순종,1,1
순진,1,1
순탄,1,1
순탄하지 못,-2,2
순탄하지 않,-2,2
순편,1,1
순하게,1,1
순하고,-2,2
순하다,1,1
순하지 않,-2,2
순한,1,1
순환의 장애로,-2,2
술렁거리,-1,4
숨 막히,-2,2
숨 쉬기 어렵,-1,2
숨결이 밭,-1,2
숨김없,1,1
숨김이 없,1,1
숨소리가 고르지 않,-2,4
숨소리를 거칠,-2,4
숨쉬기가 힘들,-1,4
숨어 살,-1,2
숨이 가빠,-2,3
숨이 가쁘,-2,3
숨이 막히,-2,4
숨이 막힐,-2,4
숨이 막힘,-1,4
숨이 몹시 차,-1,4
숨이 차,-1,4
숫기가 없,-1,4
숭상하여,2,1
쉬거나,-2,2
쉬면서,1,1
쉬워,1,1
쉰,-2,0
쉴드,1,1
쉽거나,2,1
쉽게,1,1
쉽게 노한다,-2,4
쉽게 바스러질,-1,4
쉽게 토라지는,-1,4
쉽지 않,-1,4
스산,-2,3
스스러움,-1,2
스스럼없,1,1
스스럼이 없,1,1
스트레스,-2,5
스포,-1,5
슬기,1,1
슬기로,1,1
슬기롭,1,1
슬기롭지 못,-2,0
슬쩍,-1,0
슬퍼,-2,2
슬프게,-2,2
슬프고,-2,2
슬프기,-2,2
슬프다,-2,2
슬프도다,-2,2
슬픈,-2,2
슬플,-2,2
슬픔,-2,2
슬피,-2,2
습진,-1,2
승낙,2,1
승리,2,1
시그럽,-1,0
시근시근,-1,2
시기하,-1,5
시기함,-2,5
시끄럽,-2,5
시끌시끌,-2,5
시달리,-2,2
시달림,-2,2
시답지 아니,-1,5
시답지 않,-2,5
시대에 뒤떨,-2,2
시든,-2,2
시들,-2,2
시련이,-1,2
시름시름,-2,2
시름하,-2,2
시망,-2,2
시무룩,-2,2
시발비용,-1,5
시비,-2,5
시새움,-2,5
시샘,-2,5
시선이 혹,1,1
시시하,-1,2
시시한,-2,2
시원스러운,2,1
시원스럽,1,1
시원스럽게 하지 못,-2,2
시원스럽게 하지 않,-2,2
시원스럽지 못,-1,2
시원스럽지 아니,-1,2
시원스럽지 않,-1,2
시원스레,2,1
시원시원,2,1
시원찮,-2,5
시원하,1,1
시원하지 못,-1,2
시원하지 아니,-1,2
시원하지 않,-1,2
시원한,1,1
시일이 늦,-1,0
시장하,-1,2
시장한,-1,2
시체,-2,4
시치미,-1,5
시큰거,-1,5
시큰둥,-1,2
식견,1,1
식량이 없,-1,2
식량 부족,-1,2
식량이 부족,-1,2
식상,-1,5
식욕 부진,-1,2
식욕이 없,-1,2
식중독,-1,2
신경 쇠약,-2,2
신경이 마비,-2,2
신경증,-1,5
신경질,-2,5
신기,1,3
신나다,2,1
신령스러운,1,1
신령하,1,1
신뢰,1,1
신뢰할 수 없,-1,5
신뢰할 수 있,1,1
신명,2,1
신묘,1,1
신물,-1,5
신바람,2,1
신박,1,1
신분을 낮추,-1,0
신분이 낮,-1,5
신선,1,1
신선하지 않,-1,5
신성한,1,1
신이 나,2,1
신이나,2,1
신이난,2,1
신중,1,1
신중하지 못,-1,5
신컨,1,1
신통,1,1
신통하지 않,-1,5
싣기 불편,-2,5
실답지 못,-2,5
실랑이,-1,5
실력을 기,1,1
실망,-2,2
실속,1,1
실속 없,-2,2
실속 있,2,1
실속은 없,-2,2
실속이 없,-2,2
실속이 있,2,1
실수,-1,2
실심,-2,0
실없,-2,4
실용적,1,1
실제로 이루,1,1
실제로 이뤄,1,1
실천,1,1
실패,-2,2
실하게,2,1
실하고,2,1
실하다,2,1
실하지 못,-2,2
싫거나,-2,5
싫게,-2,5
싫고,-2,5
싫다,-2,5
싫도록,-2,5
싫어,-2,5
싫은,-2,5
싫을,-2,5
싫이,-2,5
싫증,-2,5
심각,-2,4
심리적인 충격,-2,3
심술,-2,5
심신 미약,-1,0
심신 박약,-1,0
심심하고,-1,2
심오,-2,0
심장 마비,-1,2
심장마비,-2,2
심장병,-2,2
심쿵,2,1
심하,-2,5
심한,-2,4
심해지,-2,2
심했,-2,2
심해졌,-2,2
심히 모자라,-2,2
심히 아파,-2,2
싱거운,-1,2
싱겁,-1,2
싱그럽,2,1
싱그러,2,1
싱글,2,1
싱긋,1,1
싱싱,2,1
싶지 아니,-1,0
싶지 않,-1,0
ㅆ,1,5
ㅆㅂ,-1,5
싸늘,-1,4
싸우는,-2,5
싸우다,-2,4
싸움,-1,5
싹싹,2,1
쌀쌀,-1,5
쌓인 원망,-2,5
쌓인 원한,-2,5
써글써글,2,1
썩거나,-2,2
썩는,-2,2
썩소,-1,5
썩어서,-2,5
썩이다,-2,5
썩임,-2,5
썰렁,-1,4
썸,1,1
쏘아붙,-1,4
쑤시는,-1,4
쑤시듯,-2,2
쑤시며,-1,5
쑤신다,-1,4
쑤심,-1,4
쑥스럽,-1,2
쓰기 좋,1,1
쓰라리,-2,2
쓰라린,-2,2
쓰라림,-2,2
쓰러뜨,0,2
쓰러져,-2,2
쓰러지,-2,2
쓰러질,-2,2
쓰리,-2,2
쓰며,-2,2
쓴,-1,2
쓸 만,1,1
쓸데없,-2,5
쓸모 있,1,1
쓸모있,1,1
쓸모없,-2,2
쓸모 없,-2,2
쓸모가 없,-2,2
쓸쓸,-2,2
씁씁,-1,2
씩씩,1,1
씹다,-1,2
씻어,1,1
ㅇㄴ,-1,5
ㅇㅅㅇ,1,1
ㅇㅈ,1,1
ㅇㅋ,1,1
ㅇㅎ,1,1
아기자기,1,1
아까움,-1,2
아까워,-1,2
아깝,-1,2
아끼고,1,1
아끼다,1,1
아끼어,1,1
아껴,1,1
아낌,1,1
아낌없,1,1
아늑,1,1
아니꼬,-2,5
아니꼽,-2,5
아니다,-2,0
아니하,-2,0
아담,1,1
아득,-1,2
아량,1,1
아름다,2,1
아름답,2,1
아리땁,2,1
아무 성과,-1,2
아무 쓸모,-2,2
아무것도 없,-2,2
아무렇게나,-1,5
아무에게나 함부로,-1,5
아삭,1,1
아쉬움,-1,2
아쉬움 없이,2,1
아쉬워,-1,2
아쉽,-1,2
아슬아슬,-1,4
아아 슬프도다,-2,2
아오안,-1,0
아웃 오브 안중,-1,0
아찔,-1,3
아첨,-1,0
아파,-2,2
아프,-2,2
아픈,-2,2
아플,-2,2
아픔,-2,2
악당,-1,4
악독,-2,4
악마,-2,4
악명 높,-1,4
악명높,-1,4
악몽,-2,4
악성,-2,4
악순환,-2,4
악업,-2,4
악에,-2,4
악에 받쳐,-2,5
악연,-2,4
악을 쓰,-2,5
악의,-2,5
악의의,-1,5
악의적,-1,5
악취,-1,5
악플,-2,5
악하,-2,5
악한,-2,5
악화,-2,5
안 좋,-2,5
안구 정화,1,1
안구 테러,-1,5
안궁,-1,0
안달,-1,4
안도,1,1
안락,1,1
안목,1,1
안물,-1,0
안습,-1,2
안심,1,1
안쓰러,-1,2
안쓰럽,-1,2
안전,2,0
안전하지 못,-2,4
안전하지 않,-2,4
안절부절,-1,2
안정,1,1
안정감이 없,-2,2
안정되지 못,-2,2
안정되지 아니,-2,2
안정을 찾,1,1
안정한,1,1
안타까,-2,2
안타깝,-2,2
알기 쉽,1,1
알기 어렵,-1,4
알맞,1,1
알맞게,1,1
알맞다,1,1
알못,-1,0
알아차리지 못,-1,4
알차,2,1
앓아,-2,2
앓고,-2,2
앓는,-2,2
앓다,-2,2
앓을,-1,2
앓음,-2,2
암담,-1,2
압박감,-1,4
앙 기모띠,2,1
앙갚음,-2,5
앙칼,-1,5
앙큼,-1,5
앞잡이,-1,5
앞질러,1,1
애가 타,-1,4
애교,1,1
애달파,-2,2
애달프,-1,2
애도,-2,2
애를 먹,-1,2
애를 써,-1,2
애써,-1,2
애석,-2,2
애절,-2,2
애정,1,1
애지중지,2,1
애착,1,1
애처롭,-2,2
애처로,-2,2
애타,-1,2
애탄,-2,2
애통,-2,2
애틋,1,1
야들야들,1,1
야멸차,-2,5
야무지,2,1
야박,-2,5
야비,-2,5
야살,-2,5
야속,-2,2
야위,-1,2
야유,-2,5
약빠르,-1,5
약속,1,1
약을 올리,-2,5
약이 올라,-2,5
약점,-2,4
약탈,-2,5
약한,-1,2
약하,-1,2
약해,-1,2
얄미운,-2,5
얄미울,-2,5
얄미워,-2,5
얄밉,-2,5
얌전,1,1
양보,1,1
양심,1,1
어긋,-1,4
어긋나,-1,4
어긋나지,1,4
어긋남이 없,1,1
어기다,-1,5
어두운,-1,4
어두침침,-1,4
어둑,-1,4
어둡,-1,4
어려워,-2,2
어려운,-2,2
어려울,-2,2
어려움,-1,2
어려움 없,2,1
어려움을 극복,2,1
어려워,-2,2
어렴풋,-1,2
어렵,-1,2
어렵지 않,1,1
어른 같,1,1
어리둥절,-1,3
어리벙,-1,4
어리석,-2,4
어리숙,-2,2
어색,-1,0
어설프,-1,0
어설픈,-1,0
어설피,-1,0
어수룩,-1,0
어수선,-1,0
어여뿌,2,1
어여쁘,2,1
어울려,2,1
어룰리,2,1
어울리,2,1
어이가 없,-1,5
어이없,-1,5
어이없어,-1,5
어이없이,-1,5
어이없다,-1,5
어정쩡히,-1,5
어줍잖,-2,5
어중간,-1,5
어중간한,-1,5
어지간,1,1
어지간히,-2,5
어지간하,-1,2
어지러우,-1,2
어지러운,-1,2
어지러워,-1,2
어지럼,-1,2
어지럽,-1,2
어지르다,-1,4
어진,2,1
어진 마음,2,1
어진 사람,2,1
어질고,2,1
어질다,1,1
어쭙잖,-2,2
어찌할 바를 모르,-1,3
어찌할 바를 몰라,-1,3
어찌할 줄 몰라,-1,3
어찌할 줄을 몰라,-1,3
어처구니없,-1,5
어필,1,1
억누르,-2,4
억누름,-2,4
억눌러,-2,4
억눌러 못,-2,4
억눌리,-2,4
억세,-1,4
억세어,-1,4
억압,-2,4
억압되,-2,4
억울,-2,2
억제,-1,4
억지,-1,5
억지스,-1,5
억척스,0,5
언짢,-2,5
언짢이,-2,5
얻어맞,-1,4
얻지 못,-1,0
얼굴빛이 누,-1,2
얼굴이 곱,2,1
얼굴이 깨끗,2,1
얼굴이 꺼칠,-1,4
얼굴이 말쑥,2,1
얼굴이 붉으락푸르락,-1,5
얼굴이 야위,-1,2
얼굴이 창백,-1,2
얼떨떨,-1,3
얼렁뚱땅,-1,4
얼룩덜룩,-1,4
얼빠져,-1,3
얼빠진,-1,3
얼얼,-1,2
얼얼한,-2,2
얼이 빠지,-1,2
얼이 빠짐,-1,2
얽매여,-1,5
얽매여서,1,1
얽은,-1,0
엄격,-1,5
엄격하,-1,5
엄살,-1,4
엄살을,-1,4
엄친아,2,1
엄하,1,1
업귀,-2,0
업신,-2,5
업신겨여,-2,5
업신여기,-2,4
업신여기고,-2,4
업신여기는,-2,4
업신여기다,-2,5
업신여기어,-2,4
업신여김,-2,5
업적,1,1
업적을,1,1
업적이나,1,1
없거나 모자라,-2,2
없다,-1,0
없애 버리,-2,4
없애 버리다,-2,5
없애 버림,-2,5
없애다,-2,5
없어서,-1,0
없어져,-1,0
없어지다,-1,0
없어진,-1,0
없어짐,-1,0
없으면서,-1,0
없음을,-1,0
엉뚱,-1,3
엉뚱하,-1,3
엉뚱한,-1,3
엉성하,-1,2
엉성한,-1,2
엉큼,-1,4
엉큼하,-1,4
엉큼한,-1,4
엉터리,-2,5
엎어지,-1,0
엘리트,1,1
여린,-1,2
여병추,-2,5
여위,-1,2
여위게,-1,2
여위고,-1,2
여위어,-1,2
여윈,-1,2
여유,1,1
여유 없,-1,0
여유 있,1,1
여유로운,1,1
여유롭,1,1
역겹,-2,5
역겨,-2,5
역경,-1,2
역사적,0,0
역전패,-1,5
역전,1,1
역정,-2,5
역정을,-2,5
역정이,-2,5
역증,-2,5
역한,-2,4
연민,-1,2
연민스럽,-1,2
연민이나,-1,2
연민하다,-1,2
연애,1,1
연애를,1,1
연약,-1,2
연하게,1,1
연하고,1,1
열공,1,1
열광,2,1
열렬한,2,1
열렬히,2,1
열매를 맺,1,1
열받,-2,5
열병,-2,2
열심히,1,1
열심히 하,1,1
열심히 하지 아니,-1,0
열없,-1,2
열없이,-1,2
열이 나,-1,5
열정,1,1
열중하,1,1
열증,-1,2
열폭,-2,5
염려,-2,4
염려가,-2,4
염증,-2,2
염치 없,-1,5
염치가 없,-1,5
염치없,-1,5
염탐,-1,5
엿보,-1,4
영감을 얻,1,1
영광,2,1
영광스럽고,2,1
영광스럽다,2,1
영롱하다,2,1
영리하,2,1
영리한,2,1
영악한,-1,5
영양 부족,-1,2
영양 실조,-1,2
영예,1,1
영예로운,1,1
영웅,2,1
영정,-2,0
영특,2,1
예민,-1,4
예방,1,1
예뻐지,2,1
예쁘게,2,1
예쁘고,2,1
예쁘다,2,1
예쁜,2,1
예술적,1,1
예술적인,1,1
예스러운,1,1
예의,1,1
예의 바르,2,1
예의 바른,2,1
예의범절에 어긋,-2,5
예의에 벗어,-2,5
예절을 모르,-1,5
예절을 지키,1,1
오그라들,-1,4
오답,-1,0
오도,-2,5
오래 앓다,-2,2
오래되거나,-1,0
오랜 병으로,-2,2
오붓하,2,1
오붓하게 ,2,1
오순도순,2,1
오스스 소름이,-1,4
오슬오슬,-1,4
오싹,-1,3
오싹오싹,-1,3
오싹하,-1,3
오염,-1,4
오염되,-2,4
오염된,-2,4
오용,-2,4
오용하,-1,4
오점,0,4
오크,-1,4
오한,-1,4
오해,-1,5
오해의 소지,-2,5
옥신각신,-1,5
옥처럼,1,1
온 정성,1,1
온 힘,1,1
온갖 요망,-1,4
온갖 정성,2,1
온갖 험한,-2,5
온도가 알맞,1,1
온몸이 노곤,-1,2
온몸이 붓,-1,2
온순,1,1
온전,1,1
온화,2,1
올곧지 아니,-1,0
올바로,2,1
올바로 볼,2,1
올바르,1,1
올바르지 못,-2,5
올바르지 않,-2,5
올바른,2,1
올바름,2,1
올ㅋ,1,1
옭아 묶,-1,0
옮아,-1,4
옳거나,2,1
옳게,2,1
옳고,2,1
옳다,1,1
옳은,1,1
옳지 못,-2,5
옳지 아니,-2,5
옳지 않,-2,5
옹골,1,1
옹골차,1,1
옹골차다,1,1
옹졸하고,-2,5
옹졸하다,-2,5
옹졸한,-2,5
와해,-2,5
완벽,2,1
완벽한,1,1
완성,1,1
완성된,1,1
완성품,1,1
완성하,1,1
완성하지 못,-1,4
완소,2,1
완전무결,2,1
완전무결한,2,1
완전하,1,0
완전하지 못,-2,4
완전한,2,1
왕성,1,1
왕성하,1,1
왕성하게,1,1
왕성하다,1,1
왕성해지,1,1
외로운,-1,2
외롭다,-1,2
외로워,-1,2
외롭,-1,2
외로워서,-1,2
외롭게,-1,2
외롭고,-1,2
외로이,-1,2
외롭거나,-1,2
외롭다,-1,2
외설스러,-1,4
요긴한,1,1
요란스러운,-1,5
요란스럽,-1,5
요란하게,-1,5
요란하고,-1,5
요란하다,-1,5
요령,1,1
요령이 있,1,1
요망스러,-2,0
요망스럽,-2,0
요망,-2,0
요망한,-2,5
요염,1,1
요염함,1,1
욕,-2,5
욕구를 충족,1,1
욕구가 충족,1,1
욕되게,-2,5
욕망이 억눌,-2,5
욕설,-2,5
욕심,-1,5
욕심쟁이,-1,5
욕으로,-2,5
욕을,-2,5
욕하다,-2,5
욕하며,-2,5
욕하여,-2,5
욕함,-2,5
용감,1,1
용기,1,1
용납할 수 없,-2,5
용납함,1,1
용서할 수 없,-2,5
용이,1,1
용자,1,1
용하다,1,1
용한,1,1
우격다짐,-2,5
우기거나,-1,5
우기는,-1,5
우기다,-1,5
우는,-1,2
우대를 받,1,1
우락부락,-1,5
우러러,2,1
우렁차,1,1
우려,-2,4
우물거리,-1,0
우물쭈물,-1,4
우수,2,1
우수하,2,1
우수한,2,1
우스꽝,-1,4
우스운,-1,4
우습,-1,4
우스워,-1,4
우습다,-1,4
우아하,2,1
우아한,1,1
우아함,2,1
우악스러,-2,5
우악스럽,-2,5
우울,-2,2
우월,2,1
우유부단,-1,5
우중충,-2,2
우직,-1,0
우쭐,1,1
우호,2,1
운,1,1
운동 장애,-1,0
운명이 박복,-2,2
운수가 나빠,-2,2
운이 사납,-2,2
운이 좋,2,1
울거나,-2,2
울고,-2,2
울다,-2,2
울렁,-1,2
울려고,-2,2
울보,-1,2
울부짖,-2,2
울분,-2,2
울상,-2,2
울음,-2,2
울컥,-2,2
울화,-2,5
움질,-1,4
움찔,-1,3
움츠,-1,4
웃기,1,1
웃는,2,1
웃다,2,1
웃으며,2,1
웃으면,2,1
웃을,2,1
웃음,-1,5
웅장,1,1
원기 왕성,1,1
원대,-1,0
원동력,1,1
원만,1,1
원만하지 않,-2,0
원망,-1,5
원인 불명,-1,0
원치 않,-2,5
원통,1,1
원하는 것을 가지지 못,-1,0
원하는 대로,2,1
원하,0,0
원함,1,0
원하지 않,-1,2
원한,-2,5
원활,1,1
원활하지 않,-2,4
월등,2,1
웬만,1,1
웰빙,2,1
위급,-1,4
위기,-1,4
위꼴사,1,1
위대,2,1
위반,-1,5
위배,-1,5
위법,-1,5
위엄 있,2,1
위엄을 보이,2,1
위엄이 있,2,1
위엄있는,1,1
위장염,-2,0
위조,-1,5
위축,-1,4
위태로,-1,4
위태롭,-1,4
위태하,-1,4
위태위태,-1,4
위트,2,1
위하는,1,1
위험,-2,4
위협,-2,4
위협적,-2,4
유감,-1,2
유능,2,1
유달리 특별,1,1
유들유들,-1,0
유리하,1,1
유리한,2,1
유명,2,1
유요함,1,1
유용,2,1
유익,2,1
유죄,-2,0
유지하지 못,-1,0
유지,1,1
유창,2,1
유치,-1,5
유쾌,2,1
유쾌하지 못,-2,0
유쾌하지 않,-2,0
윤기,1,1
윤기 없,-1,0
윤기가 없,-1,2
윤기가 있,1,1
윤기가 흐르,1,1
윤기가 흐른,1,1
윤리적,1,1
윤이 나,1,1
윤이 날,1,1
윤택,1,1
융통성,1,1
융통성 없,-1,5
융통성없,-1,5
융통성이 없,-1,5
으름장,-1,5
으스스,-1,4
으시시,-1,4
으쓱,2,1
윽박,-2,5
윽윽거,0,0
윽윽대,0,0
윽윽하,0,0
은근히 귀찮,-1,5
은근히 허전,-1,2
은총,2,1
은혜,1,1
은혜도 모,-1,5
은혜도 모르,-2,5
을러대,-2,5
음기,-2,4
음란,-1,5
음모,-2,0
음산,-1,4
음침,-1,4
음흉,-2,4
응석,-1,5
응어리,-1,2
응하지 않,-1,2
의가 좋,2,1
의기가,1,1
의기가 있다,1,1
의기소침,-1,5
의기양양,1,1
의로운,2,1
의로운 마음,2,1
의로운 일,2,1
의롭다,2,1
의사와 관계없,-1,0
의식 불명,-2,2
의식을 잃,-2,2
의심,-1,4
의심스럽,-1,4
의아스,-1,4
의아심,-1,4
의아하,-1,4
의아한,-1,4
의욕,1,1
의욕이 사라,-1,2
의욕이 없,-1,2
의인,-2,0
의젓,1,1
의존성이,-1,0
의좋게,1,1
의지,2,1
의지가 없,-1,0
의지를 가다듬,1,1
의지하다,1,1
의지할 곳도 없,-1,2
의지할 곳이 없,-1,2
의지할 곳조차 없,-1,2
이간질,-1,5
이겨 내다,1,1
이겨 냄,1,1
이기다,1,1
이기적,-2,5
이기지 못하,-1,2
이끌리는,1,1
이득,2,1
이득을,2,1
이득이 없,-1,2
이득이나,2,1
이랬다저랬다,-1,0
이러저리 기울어,-1,0
이러저리 자꾸,-1,0
이러지도 저러지도 못,-1,4
이로우며,2,1
이롭,2,1
이롭게,2,1
이루거나,1,1
이루다,1,1
이루어,1,1
이루어지,1,1
이루지 못,-1,2
이룩하다,1,1
이룩함,1,1
이룬 화음,1,1
이룸,1,1
이르지 못,-1,0
이르지 못하,-1,0
이르지 못함,-1,0
이를 갈,-1,5
이름을 떨침,1,1
이리저리,-1,4
이뭐병,-1,5
이바지하다,1,1
이벤트,1,1
이별하다,-1,2
이쁘다,2,1
이쁘장스럽,2,1
이쁜,2,1
이상의 수준,1,1
이상이 생겨,-1,0
이상하,-1,4
이성적,2,1
이익,2,1
이익을,2,1
이익을 얻,2,1
이익이,2,1
이익이 될,2,1
이죽이죽,-2,5
이치,2,1
이치를 깨닫,2,1
이치를 깨달,2,1
이치에 맞,2,1
이치에 밝,2,1
이치에 어긋,-1,2
이타적,2,1
이해의 대립,-1,5
이해,1,1
이해하,1,1
이해하기 어려,-1,2
이해하지 못,-1,2
이혼,-1,2
이혼을,-1,2
익숙지,-1,0
익숙,1,0
익숙하지 못,-1,0
익숙하지 못하,-1,0
익숙한,1,1
익숙해,1,1
익히게,1,1
익히게 하,1,1
익히지 못,-1,0
인간애,1,0
인간에게 좋,1,1
인격 파괴,-2,5
인기,1,1
인기 없,-1,2
인기 없,-1,2
인기있,2,1
인사불성,-2,5
인상적,1,1
인색,-1,5
인연이,1,1
인연이 맺어,1,1
인재,1,1
인정,1,1
인정 받,1,1
인정되,2,1
인정머리 없,-2,5
인정받,2,1
인정을 받,1,1
인정이 두텁,2,1
인정이 많,1,1
인정이 없,-1,5
인정있는,1,1
인정있다,2,1
인정하는 부분,1,1
인정하,1,1
인정해,1,1
인정하지 않,-1,5
인품이 고결,2,1
일깨워,1,1
일러바치,-1,5
일류,-1,0
일방적,-1,5
일부러,-1,5
일진,-1,0
일찍 죽,-1,2
일치하지 않,-1,4
일품,2,1
잃,-1,2
잃거나,-1,2
잃게,-1,2
잃게 하,-1,2
잃다,-1,2
잃어버리,-1,2
잃었,-1,2
잃은,-1,2
